,bed,no_of_audits,prevalence_diabetes,percentage_white,percentage_emergency,percentage_mangement,percentage_other_medical,percentage_non_medical,dt1,dt2_insulin,dt2_non_insulin,dt2_diet_only,dt_other,nursing_hours,consultant_hours,dietician_hours,podiatrist_hours,blood_glucose_monitoring_days,appropriate_days,good_diabetes_days,visit_by_specialist_diabetes_team,medication_errors,prescription_errors,management_errors,insulin_errors,admitted_with_foot disease,seen_by_mdft_within_24_hours,foot_risk_assessment_within_24_hours,foot_risk_assessment_within_stay,severe_hypo,minor_hypo,meals_suitable,meals_timing,meals_choice,staff_knowledge_q&a,staff_knowledge_eq,staff_knowledge_collective,overall_satisfaction,patient_reported _unexpected_high,patient_reported_unexpected_low,able_to_take_control_of_care,staff_aware_diabetes,some_or_most_staff_aware_diabetes,renal_replacement
899,575.0,109.0,0.19,0.96,0.81,0.12,0.71,0.17,0.06,0.28,0.42,0.23,0.01,2.42,0.62,1.17,0.6,6.91,6.56,4.23,0.3148,0.4079,0.2368,0.2368,0.2368,0.1193,0.8462,0.2385,0.2661,0.0658,0.1477,0.8954479104409345,0.5443,0.6586,0.8757,0.8074197356628187,0.5053762778209479,0.8481,0.2465364399433436,0.24119833537886326,0.7094,0.8523,0.7737,0.0093
900,22.0,1.4806201960503096,0.8596319246094103,1.0000000243781786,0.6490797693980336,0.13660532070322656,0.7020450060179971,0.16216769358930938,0.116973418326715,0.14969325488955565,0.48333334433601793,0.2508180027582447,0.0,0.5920245545789874,0.21794871988673284,0.21561771753500308,0.3548057349274842,6.2638038315280635,6.964186448238483,3.2750469606167782,0.20286298976126255,0.11518405003065313,0.017024540342131154,0.11518405003065313,0.0,0.116973418326715,0.9958130867642142,0.35092025498014495,0.8319018602792978,0.116973418326715,0.116973418326715,0.6482048416205932,0.9488752786060128,0.8834356054803315,0.8179959323546502,0.04161984725373135,0.3466738204976889,1.0000000243781786,0.27681976787237866,0.011925865699166767,0.8179959323546502,0.6744376433010277,0.9488752786060128,0.0
901,21.0,0.0,0.48847597101778467,1.0000000155747355,0.8565145778589436,0.055855636593326895,0.8171563453621584,0.12732249850903057,0.04782847923859729,0.17847882972932916,0.6312020841550305,0.14282508734155902,0.0,1.7335180564449597,0.5106774957034019,1.033873253661174,1.0311328106285982,6.698981708220788,6.962781002290394,2.9427423189913466,0.366302669752624,0.4395479815080543,0.047596930035858645,0.4395479815080543,0.0,0.04782847923859729,0.926886614183377,0.14348543771579184,0.8092378125047308,0.04782847923859729,0.04782847923859729,0.6166730391033414,0.8570662917433282,0.5957655907618643,0.33446488978040056,0.0423885934277484,0.37800464423545044,1.0000000155747355,0.21298734086022358,0.012393899977613363,0.33446488978040056,0.866882989442136,0.8570662917433282,0.0
902,84910.0,14712.0,0.17,0.8420000000000001,0.862,0.086,0.7290000000000001,0.185,0.067,0.287,0.426,0.2,0.02,0.67,0.19,0.08,0.11,6.7,6.469031778678447,4.465387474672071,0.341,0.37799999999999995,0.21100000000000002,0.24100000000000002,0.22699999999999998,0.08800000000000001,0.561,0.07400000000000001,0.375,0.083,0.185,0.9508122838437603,0.0064,0.547,0.81,0.8263210394312961,0.5052888522325099,0.8370000000000001,0.26161642301814275,0.30516340296959427,0.6,0.84,0.65,0.035
903,852.0,147.0,0.823,0.823,0.863,0.192,0.664,0.14400000000000002,0.106,0.35200000000000004,0.324,0.19699999999999998,0.021,0.77,0.52,0.27,0.26,6.7,6.578130315163782,4.328303909294485,0.49,0.4,0.33299999999999996,0.152,0.381,0.177,0.815,0.17,0.395,0.063,0.161,0.862623537717212,0.0065,0.5870000000000001,0.97,0.8683964052539337,0.46753127930048827,0.7879999999999999,0.30115805875900237,0.33176709079216193,0.608,0.882,0.703,0.054000000000000006
904,308.0,53.0,0.9059999999999999,0.9059999999999999,0.887,0.094,0.736,0.17,0.057999999999999996,0.192,0.442,0.28800000000000003,0.019,0.53,0.38,0.0,0.02,6.8,6.070640672209831,3.579675853721135,0.47200000000000003,0.242,0.091,0.152,0.152,0.0,0.5874882065009706,0.0,0.17,0.091,0.18,0.9311735097179228,0.632,0.537,0.87,0.776438474422488,0.39509286260619764,0.968,0.09682526744066648,0.1688014334798681,0.615,0.79,0.826,0.0
905,278.0,45.0,0.956,0.956,0.932,0.067,0.8,0.133,0.068,0.25,0.43200000000000005,0.25,0.0,0.56,0.22,0.04,0.04,7.0,6.629199186423361,4.771596361776952,0.273,0.5329999999999999,0.233,0.36700000000000005,0.33299999999999996,0.023,1.0,0.022000000000000002,0.5329999999999999,0.034,0.067,0.8541198566795934,0.8190000000000001,0.562,0.893,0.7101188979081261,0.5571200466954336,0.723,0.23939988301861503,0.2825203058609179,0.618,0.9309999999999999,0.71,0.0
906,408.0,81.0,0.802,0.802,0.948,0.11699999999999999,0.753,0.13,0.145,0.263,0.408,0.184,0.0,0.7,0.17,0.0,0.0,6.9,5.843026530243194,3.048676753575416,0.299,0.37,0.14800000000000002,0.259,0.29600000000000004,0.078,0.667,0.0,0.5579999999999999,0.032,0.08199999999999999,0.8498541021308778,0.745,0.667,0.779,0.7889463099124802,0.4364843056835941,0.882,0.30997790213403814,0.3324729140596301,0.542,0.828,0.606,0.025
907,305.0,57.0,0.772,0.772,0.929,0.036000000000000004,0.821,0.14300000000000002,0.018000000000000002,0.255,0.527,0.16399999999999998,0.036000000000000004,0.88,0.26,0.0,0.04,6.8,6.580269853540364,3.0711107396737396,0.25,0.289,0.079,0.289,0.21100000000000002,0.073,0.6,0.057,0.18899999999999997,0.079,0.196,0.8289201040314457,0.682,0.493,0.7040000000000001,0.7566869871303636,0.4129364278368881,0.82,0.21198367190588394,0.2968370965041509,0.639,0.838,0.56,0.018000000000000002
908,329.0,67.0,0.97,0.97,0.879,0.11900000000000001,0.7759999999999999,0.10400000000000001,0.091,0.212,0.439,0.258,0.0,0.72,0.15,0.01,0.24,6.8,6.549067539087688,4.537765651581041,0.373,0.179,0.128,0.128,0.128,0.11900000000000001,0.6,0.015,0.22399999999999998,0.034,0.031,0.9281178322356658,0.462,0.265,0.903,0.8902861821634033,0.552418174571011,0.932,0.1991730606964023,0.2084828258235381,0.71,0.932,0.5710000000000001,0.0
909,661.0,117.0,0.9229999999999999,0.9229999999999999,0.867,0.079,0.772,0.149,0.027999999999999997,0.306,0.48100000000000004,0.17600000000000002,0.009000000000000001,0.68,0.05,0.09,0.0,6.7,5.993407480434,3.778452186723257,0.262,0.5529999999999999,0.34,0.426,0.287,0.079,0.33299999999999996,0.009000000000000001,0.009000000000000001,0.11199999999999999,0.222,0.8055847413422925,0.5539999999999999,0.521,0.7759999999999999,0.7189974681223565,0.4712718143271625,0.8140000000000001,0.24071742297701962,0.265025154736111,0.457,0.902,0.693,0.036000000000000004
910,404.0,58.0,0.966,0.966,0.9309999999999999,0.069,0.897,0.034,0.018000000000000002,0.214,0.375,0.375,0.018000000000000002,0.65,0.21,0.09,0.03,6.9,6.331997563775274,4.810231839239038,0.54,0.297,0.135,0.162,0.10800000000000001,0.069,0.75,0.034,0.207,0.068,0.185,0.9480325562961214,0.6729999999999999,0.434,0.958,0.8941728789625074,0.6061615307249824,0.889,0.2341127009760639,0.22160295843820615,0.7020000000000001,0.8320000000000001,0.6409999999999999,0.0
911,150.0,26.0,1.0,1.0,0.9620000000000001,0.2,0.8,0.0,0.12,0.24,0.4,0.2,0.04,1.15,0.77,0.04,0.0,6.7,6.722751429886231,3.9217517947885927,0.462,0.524,0.524,0.048,0.429,0.077,0.0,0.042,0.792,0.0,0.14300000000000002,0.9064907454193946,0.6459999999999999,0.598,0.895,0.7846879758797896,0.39807879494343545,0.879,0.1469016395464872,0.27531359372316244,0.433,0.879,0.7040000000000001,0.0
912,341.0,60.0,0.9,0.9,0.867,0.16699999999999998,0.8170000000000001,0.017,0.054000000000000006,0.214,0.518,0.214,0.0,0.55,0.17,0.03,0.0,6.8,6.162396109766048,3.4451705447494967,0.276,0.25,0.159,0.159,0.114,0.085,1.0,0.017,0.16899999999999998,0.152,0.22399999999999998,0.8439082402029863,0.62,0.542,0.736,0.7466126383262683,0.36041477929665033,0.779,0.31544459332304886,0.36924382671123696,0.5529999999999999,0.8240000000000001,0.768,0.017
913,92.0,9.0,1.0,1.0,0.111,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.14300000000000002,0.429,0.28600000000000003,0.0,0.14300000000000002,0.33,0.44,0.0,0.11,5.9,5.169808160251863,4.511414311524127,0.556,0.33299999999999996,0.0,0.33299999999999996,0.16699999999999998,0.444,0.75,0.111,0.556,0.0,0.0,0.8960452728580413,0.595,0.5920000000000001,0.649,0.672257044804464,0.45773177933522186,0.632,0.06855206931196937,0.23339497994370312,0.22899999999999998,0.632,0.489,0.111
914,634.0,128.0,0.953,0.953,0.825,0.063,0.688,0.25,0.079,0.24600000000000002,0.413,0.23800000000000002,0.024,0.28,0.08,0.0,0.02,6.8,6.130340521027099,3.4665338679197126,0.22,0.35600000000000004,0.17800000000000002,0.256,0.21100000000000002,0.04,0.5,0.0,0.024,0.131,0.16399999999999998,0.8129788468689767,0.7020000000000001,0.6809999999999999,0.812,0.7551091807681702,0.5098597426104906,0.81,0.2873746602042566,0.24832161501282007,0.64,0.836,0.6990000000000001,0.016
915,568.0,105.0,0.648,0.648,0.8759999999999999,0.114,0.667,0.21899999999999997,0.039,0.33299999999999996,0.392,0.196,0.039,1.61,0.11,0.04,0.08,6.7,6.425921680282193,4.414333562195458,0.413,0.364,0.26,0.16899999999999998,0.195,0.122,1.0,0.095,0.46299999999999997,0.047,0.168,0.8492358961102082,0.615,0.39799999999999996,0.863,0.6982688492311341,0.3775948508583832,0.922,0.24561030204690995,0.19200096822732693,0.618,0.929,0.7090000000000001,0.019
916,524.0,65.0,0.9690000000000001,0.9690000000000001,0.889,0.077,0.6459999999999999,0.27699999999999997,0.081,0.306,0.371,0.226,0.016,0.92,0.92,0.12,0.06,6.7,5.971180351259557,3.6671456931040645,0.268,0.429,0.34299999999999997,0.14300000000000002,0.22899999999999998,0.109,0.0,0.049,0.721,0.057999999999999996,0.107,0.9485795108315601,0.746,0.6509999999999999,0.897,0.7664177894332935,0.3899909067681333,0.8759999999999999,0.19183893661675588,0.28764556947011793,0.68,0.858,0.665,0.046
917,693.0,115.0,0.904,0.904,0.7809999999999999,0.061,0.711,0.228,0.037000000000000005,0.29,0.47700000000000004,0.159,0.037000000000000005,0.9,0.06,0.0,0.42,6.8,6.201556996337332,3.8705393846167953,0.387,0.364,0.25,0.136,0.25,0.087,0.154,0.304,0.46399999999999997,0.09,0.266,0.8208262559832001,0.679,0.5720000000000001,0.823,0.8627846267485664,0.35326544546844585,0.7759999999999999,0.27409496454873944,0.376701380944272,0.608,0.924,0.635,0.035
918,55.0,8.999996000008,0.16000081999836002,1.0,1.082997834004332e-06,1.3999972000056002e-07,0.560000572998854,0.439999287001426,0.0,0.21999969000062,0.670000076999846,0.110000242999514,0.0,3.55999546000908,2.2799972400055197,0.5599994600010799,0.39000171999656,6.9999988000024,6.999996066670602,4.780000249092969,0.2222001805996388,0.0,0.0,0.0,0.0,3.249993500013e-07,0.493150710701653,0.6666994166011668,0.6666994166011668,0.0,5.5999888000223996e-08,0.995658190167652,0.999999741000518,0.2797011815976368,0.999999726000548,0.9999999964459643,0.27651433100402306,0.999999789000422,0.1269442936299255,0.00434180627831216,0.3979004761990476,1.0,0.7203005593988812,1.6699966600066797e-07
919,449.0,60.0,0.85,0.85,0.915,0.085,0.8809999999999999,0.034,0.035,0.263,0.526,0.158,0.018000000000000002,0.63,0.17,0.0,0.07,6.5,5.633583122899989,3.6257050989233655,0.24100000000000002,0.368,0.132,0.316,0.21100000000000002,0.053,0.33299999999999996,0.018000000000000002,0.08800000000000001,0.034,0.2,0.8561524822776794,0.758,0.632,0.833,0.7745781437569552,0.5027166395663488,0.795,0.3328170072170808,0.3328170072170808,0.505,0.9209999999999999,0.779,0.0
920,54.0,6.0,1.0,1.0,0.833,0.0,0.833,0.16699999999999998,0.0,0.0,0.667,0.33299999999999996,0.0,0.58,0.0,0.08,0.0,5.8,5.010938065192201,4.63979145356711,0.5,0.0,0.0,0.0,0.0,0.2,0.8250648004493837,0.5,0.5,0.0,0.0,0.9039688737915734,1.0,1.0,1.0,1.0000000647163405,0.39620416523427837,1.0,0.18463964927712712,0.09603119092476717,1.0,1.0,1.0,0.16699999999999998
921,83.0,23.0,0.435,0.435,0.9129999999999999,0.043,0.826,0.13,0.0,0.318,0.455,0.22699999999999998,0.0,0.65,0.0,0.0,0.0,7.0,6.570862523273992,2.7993286034379135,0.522,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.75,0.048,0.043,0.989964981514445,0.369,0.0,1.0,1.0000000162658518,0.3276157279992774,1.0,0.32970444502267016,0.31651316244438116,0.0,1.0,0.0,0.0
922,287.0,37.0,0.568,0.568,0.8290000000000001,0.055999999999999994,0.639,0.306,0.027999999999999997,0.361,0.47200000000000003,0.111,0.027999999999999997,3.78,0.0,0.0,0.08,6.7,5.861332897618052,4.023385202619441,0.43200000000000005,0.385,0.231,0.231,0.26899999999999996,0.054000000000000006,1.0,0.081,0.27,0.095,0.324,0.9999999242892846,0.613,0.547,0.922,0.8423252681862817,0.6524482991966335,0.94,0.3230900742873539,0.37449821477918593,0.696,0.69,0.769,0.027000000000000003
923,310.0,68.0,0.956,0.956,0.868,0.156,0.703,0.141,0.094,0.391,0.359,0.156,0.0,0.37,0.22,0.0,0.0,6.7,6.339273403502513,4.035917126928909,0.254,0.531,0.49,0.204,0.408,0.147,0.444,0.0,0.16699999999999998,0.09300000000000001,0.217,0.7147262527297659,0.611,0.625,0.9079999999999999,0.7043352000811807,0.47994008854812364,0.865,0.3391202580166525,0.28688230714415275,0.691,0.9229999999999999,0.599,0.028999999999999998
924,457.0,86.0,0.965,0.965,0.965,0.035,0.826,0.14,0.061,0.293,0.268,0.37799999999999995,0.0,0.86,0.06,0.06,0.05,6.7,6.19197613299951,3.807645403353932,0.262,0.622,0.33299999999999996,0.42200000000000004,0.444,0.07,0.25,0.048,0.11900000000000001,0.018000000000000002,0.254,0.9290934969165554,0.6609999999999999,0.517,0.851,0.85202487147167,0.5057611213847492,0.805,0.26508456994676727,0.19711338909571471,0.503,0.659,0.522,0.0
925,144.0,30.0,0.867,0.867,0.867,0.16699999999999998,0.8,0.033,0.133,0.233,0.233,0.4,0.0,0.4,0.0,0.0,0.37,5.9,6.1481796184792845,3.3050627602373477,0.259,0.5,0.25,0.313,0.313,0.133,0.0,0.0,0.172,0.055999999999999994,0.111,0.836624825672068,0.445,0.5720000000000001,0.5579999999999999,0.8748651128626086,0.49651682823636856,0.8,0.20804118208301586,0.19221808124292541,0.37,0.616,0.48,0.0
926,203.0,34.0,0.735,0.735,0.484,0.0,0.636,0.364,0.188,0.344,0.313,0.125,0.031,1.1,0.0,0.0,1.18,6.9,6.471091348717181,3.0691732930418496,0.344,0.37,0.14800000000000002,0.29600000000000004,0.33299999999999996,0.125,0.5,0.07400000000000001,0.259,0.094,0.182,0.9758082005334168,0.6970000000000001,0.7659999999999999,0.9390000000000001,0.8822851982548976,0.619102762658976,0.902,0.1464236411618385,0.13025006459329047,0.6940000000000001,1.0,0.8290000000000001,0.294
927,229.0,58.0,0.517,0.517,1.0,0.018000000000000002,0.946,0.036000000000000004,0.0,0.33299999999999996,0.42100000000000004,0.24600000000000002,0.0,0.52,0.28,0.0,0.05,6.8,6.6210354168975805,4.176709262039553,0.22399999999999998,0.436,0.205,0.282,0.231,0.017,0.0,0.018000000000000002,0.161,0.063,0.157,0.8666802593885483,0.48200000000000004,0.392,0.727,0.853502637967322,0.38894577549731746,0.888,0.30215374258096084,0.2278847043825893,0.521,0.807,0.5589999999999999,0.017
928,562.0,78.0,0.9490000000000001,0.9490000000000001,0.805,0.09,0.603,0.308,0.027000000000000003,0.301,0.479,0.192,0.0,0.03,0.0,0.0,0.0,7.0,6.343737165747238,3.413307681521196,0.47200000000000003,0.32799999999999996,0.115,0.23,0.16399999999999998,0.091,1.0,0.0,0.513,0.063,0.13,0.9041717936904168,0.623,0.507,0.762,0.7529903855784646,0.47348653780664407,0.879,0.3547711527289811,0.4131814081119521,0.601,0.8270000000000001,0.698,0.0
929,356.0,58.0,0.966,0.966,0.981,0.054000000000000006,0.625,0.321,0.037000000000000005,0.204,0.593,0.16699999999999998,0.0,0.84,0.14,0.0,0.06,6.7,6.639033913328878,4.689812479561596,0.42100000000000004,0.10800000000000001,0.0,0.10800000000000001,0.054000000000000006,0.018000000000000002,0.0,0.0,0.386,0.055,0.091,0.8675427013093208,0.6809999999999999,0.51,0.961,0.7575051748631352,0.43290713881456916,0.81,0.30826032570367845,0.27800000593097746,0.595,0.927,0.602,0.0
930,190.0,77.0,0.948,0.948,0.882,0.08,0.64,0.28,0.091,0.28600000000000003,0.40299999999999997,0.221,0.0,0.51,0.31,0.05,0.01,6.7,5.872619202170903,3.1192269561599946,0.361,0.439,0.281,0.316,0.35100000000000003,0.091,0.7140000000000001,0.14300000000000002,0.831,0.138,0.284,0.8592428322068154,0.774,0.7959999999999999,0.733,0.7881314813887818,0.4440560713370913,0.895,0.31008263732575103,0.33369037365321774,0.6509999999999999,0.804,0.655,0.013000000000000001
931,153.0,24.0,1.0,1.0,0.833,0.042,0.875,0.083,0.0,0.20800000000000002,0.41700000000000004,0.33299999999999996,0.042,1.0,1.88,0.21,0.0,6.5,6.696515993019826,3.0130031509189585,0.636,0.231,0.077,0.154,0.154,0.083,0.0,0.042,0.125,0.25,0.182,0.9889224520487339,0.402,0.402,1.0,1.00000005568412,0.34702071391719147,0.86,0.2830569241866647,0.3080284713647383,0.212,0.9229999999999999,0.593,0.0
932,370.0,90.0,0.5329999999999999,0.5329999999999999,0.978,0.114,0.8640000000000001,0.023,0.038,0.29100000000000004,0.494,0.165,0.013000000000000001,0.22,0.09,0.22,0.04,6.9,6.714407743365869,4.749178488803904,0.239,0.557,0.4,0.314,0.22899999999999998,0.08,0.75,0.011000000000000001,0.138,0.055999999999999994,0.122,0.858115177987062,0.7959999999999999,0.77,0.677,0.7975375966513191,0.3784810710921493,0.912,0.31719004033981757,0.3083608488790203,0.539,0.905,0.562,0.033
933,349.0,45.0,1.0,1.0,0.977,0.07,0.698,0.233,0.05,0.25,0.3,0.4,0.0,0.44,0.04,0.0,0.0,6.7,6.00187611847919,4.197742473408726,0.282,0.68,0.56,0.56,0.52,0.17800000000000002,0.25,0.024,0.33299999999999996,0.08800000000000001,0.10800000000000001,0.724710958895778,0.544,0.494,0.9490000000000001,0.6005571019180063,0.2253069596327846,0.8190000000000001,0.17060099817894953,0.31472679294763317,0.581,0.894,0.72,0.023
934,392.0,60.0,0.95,0.95,0.883,0.017,0.7,0.28300000000000003,0.037000000000000005,0.315,0.444,0.204,0.0,0.87,0.2,0.02,0.13,6.9,6.306521716934696,3.7194085890102673,0.23600000000000002,0.45,0.3,0.25,0.325,0.067,0.0,0.0,0.091,0.145,0.36200000000000004,0.8883510675160579,0.563,0.32,0.779,0.7897177912114974,0.4271096443058737,0.731,0.3340613005719915,0.28806238030850057,0.579,0.816,0.512,0.05
935,289.0,34.0,0.912,0.912,0.938,0.29,0.71,0.0,0.067,0.36700000000000005,0.33299999999999996,0.233,0.0,2.35,1.47,0.0,0.12,6.7,6.283635114119478,3.5778491618976487,0.862,0.33299999999999996,0.23800000000000002,0.19,0.28600000000000003,0.125,1.0,0.156,0.8440000000000001,0.0,0.138,1.0,0.635,0.7659999999999999,0.883,0.788442336259066,0.5230834489112155,0.8809999999999999,0.24956467355295892,0.24956467355295892,0.505,0.915,0.7090000000000001,0.0
936,856.0,123.0,0.976,0.976,0.836,0.11599999999999999,0.645,0.24,0.095,0.24100000000000002,0.457,0.147,0.06,1.17,0.0,0.0,0.21,6.9,6.5409211395259925,3.6264397722240025,0.32799999999999996,0.345,0.23800000000000002,0.20199999999999999,0.226,0.076,0.727,0.41,0.598,0.059000000000000004,0.165,0.9228086468010028,0.532,0.525,0.7659999999999999,0.8359974510071738,0.34357650125624867,0.784,0.20440054099054855,0.39904334859746454,0.579,0.877,0.556,0.024
937,240.0,34.0,0.735,0.735,0.912,0.028999999999999998,0.941,0.028999999999999998,0.08800000000000001,0.324,0.441,0.08800000000000001,0.059000000000000004,1.1,0.29,0.0,0.59,6.7,6.436806080697332,3.176428856808277,0.273,0.28600000000000003,0.179,0.214,0.25,0.028999999999999998,0.0,0.0,0.059000000000000004,0.125,0.133,1.0000000422086397,0.6709999999999999,0.7390000000000001,0.735,0.8668887528480983,0.6091512845580423,0.825,0.13630861866233054,0.15600229385666195,0.604,0.9309999999999999,0.657,0.028999999999999998
938,320.0,53.0,0.9620000000000001,0.9620000000000001,0.9620000000000001,0.057999999999999996,0.6729999999999999,0.26899999999999996,0.057999999999999996,0.28800000000000003,0.48100000000000004,0.17300000000000001,0.0,0.52,0.19,0.0,0.0,6.9,6.134721446367736,4.351202410612893,0.294,0.359,0.282,0.10300000000000001,0.205,0.039,1.0,0.02,0.098,0.051,0.18,0.7991345315476842,0.6579999999999999,0.526,0.951,0.8386362472462128,0.38990592804889856,0.858,0.20927175993863215,0.2885700051006894,0.693,0.8809999999999999,0.7070000000000001,0.0
939,560.0,119.0,0.924,0.924,0.797,0.11,0.602,0.28800000000000003,0.052000000000000005,0.21600000000000003,0.44799999999999995,0.267,0.017,0.87,0.27,0.0,0.0,6.7,6.5485860067527595,4.312927404094239,0.297,0.391,0.322,0.138,0.138,0.068,0.0,0.154,0.769,0.10099999999999999,0.142,0.8003794330309661,0.564,0.44799999999999995,0.775,0.694296604276491,0.3343334010124374,0.894,0.2686932254734672,0.19192658641465474,0.5920000000000001,0.9009999999999999,0.7170000000000001,0.009000000000000001
940,276.0,54.0,1.0,1.0,0.907,0.037000000000000005,0.907,0.055999999999999994,0.094,0.226,0.377,0.264,0.038,0.28,0.03,0.0,0.0,6.9,6.654526394073784,4.395827465511664,0.45799999999999996,0.27,0.135,0.162,0.081,0.08199999999999999,0.75,0.040999999999999995,0.22399999999999998,0.09300000000000001,0.18600000000000003,0.9094799517439905,0.821,0.451,0.8,0.767783740426585,0.7313329825635735,0.941,0.3383665668868222,0.16655770219036115,0.797,0.85,0.634,0.038
941,269.0,61.0,0.32799999999999996,0.32799999999999996,1.0,0.133,0.7170000000000001,0.15,0.08900000000000001,0.268,0.46399999999999997,0.179,0.0,0.57,0.41,0.13,0.03,7.0,6.630058938708563,4.103120768281788,0.564,0.429,0.257,0.28600000000000003,0.14300000000000002,0.034,0.5,0.102,0.847,0.111,0.115,0.9177336886175749,0.56,0.5710000000000001,0.8270000000000001,0.865569379546518,0.4706492450003072,0.836,0.20243481818654485,0.27258130334699354,0.698,0.871,0.8340000000000001,0.016
942,618.0,99.0,0.8079999999999999,0.8079999999999999,0.9259999999999999,0.081,0.6970000000000001,0.222,0.040999999999999995,0.29600000000000004,0.48,0.184,0.0,0.32,0.05,0.0,0.02,6.3,6.249077333847743,3.2866783387156384,0.184,0.36700000000000005,0.24100000000000002,0.177,0.19,0.052000000000000005,0.8,0.011000000000000001,0.479,0.08199999999999999,0.15,0.8062541113103436,0.41100000000000003,0.369,0.7440000000000001,0.8031695200283392,0.4646215237650256,0.725,0.3689602181741257,0.28819391688219764,0.431,0.8170000000000001,0.6,0.01
943,329.0,56.0,0.946,0.946,0.857,0.161,0.821,0.018000000000000002,0.055999999999999994,0.24100000000000002,0.48100000000000004,0.222,0.0,0.67,0.14,0.0,0.07,6.7,6.325900546025181,3.368659952647228,0.345,0.226,0.065,0.19399999999999998,0.161,0.145,0.5,0.0,0.145,0.057999999999999996,0.17,0.8598811147784698,0.43,0.5529999999999999,0.79,0.6236959473307474,0.3854351423489178,0.8079999999999999,0.3019286538873322,0.16982995385551897,0.633,0.941,0.389,0.054000000000000006
944,232.0,47.0,0.872,0.872,0.872,0.109,0.7829999999999999,0.109,0.021,0.213,0.46799999999999997,0.298,0.0,0.01,0.13,0.01,0.01,6.5,6.358042117406534,4.385259255029251,0.255,0.207,0.138,0.069,0.10300000000000001,0.021,0.0,0.0,0.085,0.071,0.1,0.831540547983712,0.45399999999999996,0.542,0.792,0.8925547057299775,0.4194409417350544,0.8440000000000001,0.28005109447875626,0.2558862135456673,0.342,0.818,0.726,0.0
945,195.0,44.0,0.727,0.727,0.8859999999999999,0.091,0.841,0.068,0.095,0.28600000000000003,0.405,0.214,0.0,0.4,0.15,0.0,0.27,6.9,6.246619810082518,4.183759271982986,0.302,0.32299999999999995,0.065,0.29,0.226,0.068,0.75,0.18600000000000003,0.7440000000000001,0.128,0.317,0.9711962457000927,0.679,0.6509999999999999,0.57,0.7826586603200024,0.4268865270345938,0.767,0.29874202907787256,0.3625750981987426,0.5920000000000001,0.7929999999999999,0.579,0.0
946,141.0,28.0,0.9640000000000001,0.9640000000000001,0.7140000000000001,0.107,0.7140000000000001,0.179,0.0,0.214,0.536,0.25,0.0,0.86,1.21,0.14,0.0,7.0,5.976027409283091,3.38671995515465,0.37,0.111,0.055999999999999994,0.111,0.055999999999999994,0.14800000000000002,0.0,0.036000000000000004,0.214,0.038,0.25,0.7265495022884468,0.759,0.677,0.9059999999999999,0.8657080497147138,0.4085403491420889,0.8759999999999999,0.27212420879256205,0.2477882073148205,0.557,0.748,0.628,0.0
947,683.0,116.0,0.879,0.879,0.767,0.122,0.713,0.165,0.127,0.264,0.418,0.182,0.009000000000000001,0.32,0.04,0.06,0.13,6.5,6.3677024628988175,4.470449525387132,0.304,0.35,0.3,0.075,0.23800000000000002,0.122,0.727,0.209,0.645,0.071,0.132,0.8586968571506854,0.473,0.506,0.7879999999999999,0.7920272348040417,0.4155751647670376,0.594,0.21593796529093978,0.18578199303648404,0.547,0.9209999999999999,0.628,0.017
948,497.0,104.0,0.7120000000000001,0.7120000000000001,0.961,0.039,0.873,0.08800000000000001,0.021,0.22899999999999998,0.604,0.135,0.01,0.58,0.38,0.04,0.15,6.9,6.360044265611186,4.605860310408338,0.162,0.33299999999999996,0.128,0.26899999999999996,0.179,0.06,1.0,0.021,0.379,0.08199999999999999,0.136,0.9249487910408206,0.685,0.552,0.807,0.8577965729790129,0.313354303679383,0.777,0.24952671653199257,0.32571857608959603,0.467,0.794,0.48200000000000004,0.0
949,243.0,37.0,0.973,0.973,0.946,0.032,0.8390000000000001,0.129,0.10800000000000001,0.243,0.37799999999999995,0.243,0.027000000000000003,1.0,0.11,0.0,0.0,6.6,6.05236818876938,3.5588507332027395,0.306,0.222,0.111,0.14800000000000002,0.185,0.054000000000000006,0.0,0.0,0.027000000000000003,0.0,0.172,1.0000000571644556,0.637,0.371,0.7290000000000001,0.8040987657165095,0.5266775612305632,1.0,0.22391513001941074,0.31131167753210526,0.467,0.93,0.541,0.0
950,251.0,48.0,0.938,0.938,1.0,0.10400000000000001,0.792,0.10400000000000001,0.111,0.2,0.444,0.244,0.0,0.56,0.08,0.54,0.0,6.8,6.6715788859692085,4.284958524178923,0.36200000000000004,0.444,0.14800000000000002,0.29600000000000004,0.29600000000000004,0.021,0.0,0.042,0.063,0.28600000000000003,0.233,0.8424471963073032,0.732,0.655,0.9520000000000001,0.8798500851358865,0.5131290551654069,0.925,0.22320729711348802,0.22643880549966244,0.606,0.866,0.7090000000000001,0.021
951,393.0,81.0,0.679,0.679,0.852,0.0,0.975,0.025,0.064,0.359,0.37200000000000005,0.192,0.013000000000000001,0.46,0.0,0.0,0.05,6.7,5.887615332887582,3.1282319904574942,0.23800000000000002,0.596,0.33299999999999996,0.386,0.40399999999999997,0.037000000000000005,0.0,0.113,0.825,0.042,0.195,0.8549397091875934,0.513,0.4,0.871,0.7892824998610147,0.44753476152308785,0.845,0.31003822372136447,0.3233934585181638,0.611,0.894,0.606,0.0
